userId,title,rating
313,Star Trek: First Contact (1996),3
927,Star Trek: First Contact (1996),5
210,Star Trek: First Contact (1996),4
442,Star Trek: First Contact (1996),3
79,Star Trek: First Contact (1996),4
882,Star Trek: First Contact (1996),5
399,Star Trek: First Contact (1996),3
354,Star Trek: First Contact (1996),3
829,Star Trek: First Contact (1996),4
757,Star Trek: First Contact (1996),4
880,Star Trek: First Contact (1996),4
669,Star Trek: First Contact (1996),3
786,Star Trek: First Contact (1996),4
700,Star Trek: First Contact (1996),3
897,Star Trek: First Contact (1996),4
472,Star Trek: First Contact (1996),5
638,Star Trek: First Contact (1996),4
457,Star Trek: First Contact (1996),5
886,Star Trek: First Contact (1996),4
790,Star Trek: First Contact (1996),3
479,Star Trek: First Contact (1996),4
702,Star Trek: First Contact (1996),5
311,Star Trek: First Contact (1996),4
916,Star Trek: First Contact (1996),3
588,Star Trek: First Contact (1996),3
256,Star Trek: First Contact (1996),4
521,Star Trek: First Contact (1996),4
765,Star Trek: First Contact (1996),2
603,Star Trek: First Contact (1996),4
474,Star Trek: First Contact (1996),4
287,Star Trek: First Contact (1996),5
759,Star Trek: First Contact (1996),5
716,Star Trek: First Contact (1996),4
581,Star Trek: First Contact (1996),3
763,Star Trek: First Contact (1996),5
715,Star Trek: First Contact (1996),3
87,Star Trek: First Contact (1996),4
8,Star Trek: First Contact (1996),5
922,Star Trek: First Contact (1996),4
550,Star Trek: First Contact (1996),4
537,Star Trek: First Contact (1996),2
913,Star Trek: First Contact (1996),3
879,Star Trek: First Contact (1996),4
676,Star Trek: First Contact (1996),4
774,Star Trek: First Contact (1996),3
747,Star Trek: First Contact (1996),2
592,Star Trek: First Contact (1996),1
738,Star Trek: First Contact (1996),4
800,Star Trek: First Contact (1996),4
939,Star Trek: First Contact (1996),5
806,Star Trek: First Contact (1996),4
572,Star Trek: First Contact (1996),2
104,Star Trek: First Contact (1996),3
501,Star Trek: First Contact (1996),4
224,Star Trek: First Contact (1996),4
483,Star Trek: First Contact (1996),3
524,Star Trek: First Contact (1996),2
679,Star Trek: First Contact (1996),4
584,Star Trek: First Contact (1996),4
536,Star Trek: First Contact (1996),4
815,Star Trek: First Contact (1996),4
807,Star Trek: First Contact (1996),4
865,Star Trek: First Contact (1996),2
769,Star Trek: First Contact (1996),4
770,Star Trek: First Contact (1996),4
899,Star Trek: First Contact (1996),4
887,Star Trek: First Contact (1996),3
727,Star Trek: First Contact (1996),3
892,Star Trek: First Contact (1996),4
919,Star Trek: First Contact (1996),3
670,Star Trek: First Contact (1996),4
837,Star Trek: First Contact (1996),3
921,Star Trek: First Contact (1996),5
470,Star Trek: First Contact (1996),3
758,Star Trek: First Contact (1996),4
923,Star Trek: First Contact (1996),4
343,Star Trek: First Contact (1996),4
467,Star Trek: First Contact (1996),3
764,Star Trek: First Contact (1996),4
678,Star Trek: First Contact (1996),3
704,Star Trek: First Contact (1996),3
825,Star Trek: First Contact (1996),5
941,Star Trek: First Contact (1996),2
862,Star Trek: First Contact (1996),5
867,Star Trek: First Contact (1996),4
937,Star Trek: First Contact (1996),3
932,Star Trek: First Contact (1996),4
69,Star Trek: First Contact (1996),3
938,Star Trek: First Contact (1996),5
305,Star Trek: First Contact (1996),2
486,Star Trek: First Contact (1996),3
75,Star Trek: First Contact (1996),5
830,Star Trek: First Contact (1996),3
279,Star Trek: First Contact (1996),1
844,Star Trek: First Contact (1996),3
756,Star Trek: First Contact (1996),2
793,Star Trek: First Contact (1996),3
514,Star Trek: First Contact (1996),4
877,Star Trek: First Contact (1996),2
596,Star Trek: First Contact (1996),3
901,Star Trek: First Contact (1996),4
843,Star Trek: First Contact (1996),3
854,Star Trek: First Contact (1996),4
795,Star Trek: First Contact (1996),3
910,Star Trek: First Contact (1996),4
817,Star Trek: First Contact (1996),4
708,Star Trek: First Contact (1996),5
586,Star Trek: First Contact (1996),3
868,Star Trek: First Contact (1996),3
655,Star Trek: First Contact (1996),2
490,Star Trek: First Contact (1996),3
768,Star Trek: First Contact (1996),4
77,Star Trek: First Contact (1996),4
721,Star Trek: First Contact (1996),5
280,Star Trek: First Contact (1996),3
883,Star Trek: First Contact (1996),3
665,Star Trek: First Contact (1996),3
560,Star Trek: First Contact (1996),4
895,Star Trek: First Contact (1996),3
125,Star Trek: First Contact (1996),5
847,Star Trek: First Contact (1996),5
17,Star Trek: First Contact (1996),3
429,Star Trek: First Contact (1996),4
838,Star Trek: First Contact (1996),4
933,Star Trek: First Contact (1996),1
210,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
87,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
276,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
43,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
49,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",1
222,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",1
5,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",4
13,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",2
280,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",5
174,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",4
11,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
119,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",4
406,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
268,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
279,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",4
244,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",2
405,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",2
435,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
262,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",4
1,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
286,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",4
389,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
588,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",4
577,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",4
407,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",1
393,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",1
455,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
234,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",2
184,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",4
584,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",4
504,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",4
478,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",1
711,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",4
805,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
318,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",4
648,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",4
271,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",1
715,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",1
378,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
880,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",2
747,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",2
551,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",1
417,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
561,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",2
660,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",2
621,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
180,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",4
766,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
712,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",5
92,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
10,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",4
345,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
897,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
642,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",4
804,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3
593,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",1
846,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",2
224,Batman Forever (1995),3
222,Batman Forever (1995),3
256,Batman Forever (1995),4
56,Batman Forever (1995),3
13,Batman Forever (1995),2
22,Batman Forever (1995),1
314,Batman Forever (1995),5
200,Batman Forever (1995),4
174,Batman Forever (1995),2
286,Batman Forever (1995),2
246,Batman Forever (1995),1
378,Batman Forever (1995),3
193,Batman Forever (1995),3
374,Batman Forever (1995),3
313,Batman Forever (1995),2
389,Batman Forever (1995),2
417,Batman Forever (1995),2
385,Batman Forever (1995),1
442,Batman Forever (1995),3
267,Batman Forever (1995),3
92,Batman Forever (1995),3
346,Batman Forever (1995),4
450,Batman Forever (1995),3
280,Batman Forever (1995),3
303,Batman Forever (1995),2
301,Batman Forever (1995),4
217,Batman Forever (1995),2
5,Batman Forever (1995),4
109,Batman Forever (1995),3
495,Batman Forever (1995),2
102,Batman Forever (1995),1
293,Batman Forever (1995),1
407,Batman Forever (1995),3
363,Batman Forever (1995),1
339,Batman Forever (1995),3
7,Batman Forever (1995),3
221,Batman Forever (1995),3
524,Batman Forever (1995),3
94,Batman Forever (1995),2
393,Batman Forever (1995),4
328,Batman Forever (1995),3
416,Batman Forever (1995),2
197,Batman Forever (1995),3
130,Batman Forever (1995),3
435,Batman Forever (1995),3
11,Batman Forever (1995),3
532,Batman Forever (1995),3
709,Batman Forever (1995),3
642,Batman Forever (1995),5
472,Batman Forever (1995),5
682,Batman Forever (1995),2
194,Batman Forever (1995),2
276,Batman Forever (1995),3
586,Batman Forever (1995),5
668,Batman Forever (1995),3
158,Batman Forever (1995),3
671,Batman Forever (1995),3
405,Batman Forever (1995),4
545,Batman Forever (1995),3
600,Batman Forever (1995),2
254,Batman Forever (1995),2
790,Batman Forever (1995),2
506,Batman Forever (1995),2
747,Batman Forever (1995),1
619,Batman Forever (1995),1
577,Batman Forever (1995),3
796,Batman Forever (1995),3
484,Batman Forever (1995),3
798,Batman Forever (1995),4
660,Batman Forever (1995),2
543,Batman Forever (1995),2
279,Batman Forever (1995),2
758,Batman Forever (1995),3
727,Batman Forever (1995),3
705,Batman Forever (1995),5
334,Batman Forever (1995),2
387,Batman Forever (1995),1
807,Batman Forever (1995),4
184,Batman Forever (1995),3
643,Batman Forever (1995),2
648,Batman Forever (1995),2
889,Batman Forever (1995),3
497,Batman Forever (1995),4
830,Batman Forever (1995),1
880,Batman Forever (1995),2
201,Batman Forever (1995),3
864,Batman Forever (1995),4
846,Batman Forever (1995),2
774,Batman Forever (1995),1
650,Batman Forever (1995),2
622,Batman Forever (1995),4
541,Batman Forever (1995),2
394,Batman Forever (1995),3
647,Batman Forever (1995),4
110,Batman Forever (1995),3
588,Batman Forever (1995),3
268,Batman Forever (1995),1
886,Batman Forever (1995),1
806,Batman Forever (1995),4
826,Batman Forever (1995),3
1,Batman Forever (1995),1
927,Batman Forever (1995),5
788,Batman Forever (1995),3
922,Batman Forever (1995),3
896,Batman Forever (1995),2
885,Batman Forever (1995),1
399,Batman Forever (1995),3
899,Batman Forever (1995),2
638,Batman Forever (1995),2
30,Batman Forever (1995),3
892,Batman Forever (1995),2
773,Batman Forever (1995),2
757,Batman Forever (1995),2
881,Batman Forever (1995),2
303,Only You (1994),3
125,Only You (1994),3
42,Only You (1994),4
92,Only You (1994),3
314,Only You (1994),3
128,Only You (1994),2
389,Only You (1994),3
407,Only You (1994),3
346,Only You (1994),3
405,Only You (1994),1
144,Only You (1994),4
450,Only You (1994),3
311,Only You (1994),3
13,Only You (1994),3
256,Only You (1994),4
416,Only You (1994),3
262,Only You (1994),3
152,Only You (1994),5
43,Only You (1994),3
234,Only You (1994),3
336,Only You (1994),1
436,Only You (1994),2
712,Only You (1994),5
180,Only You (1994),4
741,Only You (1994),3
618,Only You (1994),3
751,Only You (1994),4
393,Only You (1994),3
102,Only You (1994),2
299,Only You (1994),2
291,Only You (1994),4
655,Only You (1994),2
796,Only You (1994),5
846,Only You (1994),4
798,Only You (1994),3
883,Only You (1994),3
654,Only You (1994),4
943,Only You (1994),2
904,Only You (1994),5
122,"Age of Innocence, The (1993)",5
299,"Age of Innocence, The (1993)",2
59,"Age of Innocence, The (1993)",3
151,"Age of Innocence, The (1993)",5
18,"Age of Innocence, The (1993)",4
195,"Age of Innocence, The (1993)",4
270,"Age of Innocence, The (1993)",5
13,"Age of Innocence, The (1993)",3
361,"Age of Innocence, The (1993)",3
89,"Age of Innocence, The (1993)",5
334,"Age of Innocence, The (1993)",4
269,"Age of Innocence, The (1993)",3
224,"Age of Innocence, The (1993)",4
243,"Age of Innocence, The (1993)",4
405,"Age of Innocence, The (1993)",1
345,"Age of Innocence, The (1993)",4
280,"Age of Innocence, The (1993)",4
363,"Age of Innocence, The (1993)",1
311,"Age of Innocence, The (1993)",4
450,"Age of Innocence, The (1993)",5
458,"Age of Innocence, The (1993)",4
42,"Age of Innocence, The (1993)",3
354,"Age of Innocence, The (1993)",4
201,"Age of Innocence, The (1993)",2
303,"Age of Innocence, The (1993)",5
378,"Age of Innocence, The (1993)",4
128,"Age of Innocence, The (1993)",2
536,"Age of Innocence, The (1993)",3
437,"Age of Innocence, The (1993)",2
62,"Age of Innocence, The (1993)",2
429,"Age of Innocence, The (1993)",4
90,"Age of Innocence, The (1993)",5
503,"Age of Innocence, The (1993)",4
639,"Age of Innocence, The (1993)",3
5,"Age of Innocence, The (1993)",3
256,"Age of Innocence, The (1993)",4
7,"Age of Innocence, The (1993)",3
276,"Age of Innocence, The (1993)",3
655,"Age of Innocence, The (1993)",3
758,"Age of Innocence, The (1993)",2
805,"Age of Innocence, The (1993)",3
500,"Age of Innocence, The (1993)",2
537,"Age of Innocence, The (1993)",4
194,"Age of Innocence, The (1993)",2
566,"Age of Innocence, The (1993)",4
716,"Age of Innocence, The (1993)",4
846,"Age of Innocence, The (1993)",3
914,"Age of Innocence, The (1993)",3
567,"Age of Innocence, The (1993)",4
615,"Age of Innocence, The (1993)",3
301,"Age of Innocence, The (1993)",3
627,"Age of Innocence, The (1993)",2
184,"Age of Innocence, The (1993)",4
343,"Age of Innocence, The (1993)",4
883,"Age of Innocence, The (1993)",5
707,"Age of Innocence, The (1993)",4
659,"Age of Innocence, The (1993)",4
416,"Age of Innocence, The (1993)",3
711,"Age of Innocence, The (1993)",4
601,"Age of Innocence, The (1993)",3
796,"Age of Innocence, The (1993)",3
916,"Age of Innocence, The (1993)",4
23,"Age of Innocence, The (1993)",3
896,"Age of Innocence, The (1993)",2
454,"Age of Innocence, The (1993)",2
194,Sabrina (1995),2
157,Sabrina (1995),4
223,Sabrina (1995),4
87,Sabrina (1995),4
42,Sabrina (1995),5
99,Sabrina (1995),1
210,Sabrina (1995),5
168,Sabrina (1995),4
141,Sabrina (1995),5
271,Sabrina (1995),3
290,Sabrina (1995),4
327,Sabrina (1995),2
131,Sabrina (1995),3
216,Sabrina (1995),3
151,Sabrina (1995),5
189,Sabrina (1995),4
144,Sabrina (1995),3
161,Sabrina (1995),2
234,Sabrina (1995),3
378,Sabrina (1995),3
119,Sabrina (1995),4
81,Sabrina (1995),3
310,Sabrina (1995),3
15,Sabrina (1995),4
314,Sabrina (1995),3
296,Sabrina (1995),4
344,Sabrina (1995),2
342,Sabrina (1995),2
298,Sabrina (1995),3
396,Sabrina (1995),4
213,Sabrina (1995),5
44,Sabrina (1995),4
59,Sabrina (1995),1
432,Sabrina (1995),3
280,Sabrina (1995),5
376,Sabrina (1995),3
277,Sabrina (1995),4
399,Sabrina (1995),3
11,Sabrina (1995),3
456,Sabrina (1995),3
94,Sabrina (1995),4
106,Sabrina (1995),3
279,Sabrina (1995),3
193,Sabrina (1995),3
178,Sabrina (1995),4
274,Sabrina (1995),4
84,Sabrina (1995),4
463,Sabrina (1995),3
497,Sabrina (1995),3
403,Sabrina (1995),3
159,Sabrina (1995),3
459,Sabrina (1995),4
398,Sabrina (1995),3
536,Sabrina (1995),4
329,Sabrina (1995),3
269,Sabrina (1995),1
393,Sabrina (1995),4
533,Sabrina (1995),4
10,Sabrina (1995),4
361,Sabrina (1995),3
152,Sabrina (1995),5
551,Sabrina (1995),2
406,Sabrina (1995),3
520,Sabrina (1995),3
541,Sabrina (1995),4
357,Sabrina (1995),4
83,Sabrina (1995),4
95,Sabrina (1995),4
429,Sabrina (1995),3
506,Sabrina (1995),4
554,Sabrina (1995),3
6,Sabrina (1995),4
145,Sabrina (1995),3
276,Sabrina (1995),3
655,Sabrina (1995),3
552,Sabrina (1995),3
534,Sabrina (1995),3
479,Sabrina (1995),4
500,Sabrina (1995),3
92,Sabrina (1995),4
663,Sabrina (1995),3
299,Sabrina (1995),3
82,Sabrina (1995),3
227,Sabrina (1995),4
450,Sabrina (1995),4
320,Sabrina (1995),4
474,Sabrina (1995),3
26,Sabrina (1995),3
634,Sabrina (1995),3
639,Sabrina (1995),1
483,Sabrina (1995),4
680,Sabrina (1995),3
2,Sabrina (1995),3
340,Sabrina (1995),4
128,Sabrina (1995),4
726,Sabrina (1995),4
345,Sabrina (1995),3
20,Sabrina (1995),4
798,Sabrina (1995),5
599,Sabrina (1995),5
308,Sabrina (1995),3
717,Sabrina (1995),4
718,Sabrina (1995),3
236,Sabrina (1995),1
637,Sabrina (1995),5
407,Sabrina (1995),3
181,Sabrina (1995),4
434,Sabrina (1995),5
837,Sabrina (1995),4
823,Sabrina (1995),4
708,Sabrina (1995),4
805,Sabrina (1995),2
416,Sabrina (1995),4
877,Sabrina (1995),4
684,Sabrina (1995),2
682,Sabrina (1995),4
484,Sabrina (1995),4
13,Sabrina (1995),3
537,Sabrina (1995),2
764,Sabrina (1995),3
715,Sabrina (1995),3
907,Sabrina (1995),5
756,Sabrina (1995),3
665,Sabrina (1995),3
790,Sabrina (1995),3
183,Sabrina (1995),5
878,Sabrina (1995),3
821,Sabrina (1995),5
927,Sabrina (1995),1
661,Sabrina (1995),4
374,Sabrina (1995),4
445,Sabrina (1995),2
286,Sabrina (1995),2
854,Sabrina (1995),3
921,Sabrina (1995),4
762,Sabrina (1995),4
741,Sabrina (1995),4
43,Sabrina (1995),5
540,Sabrina (1995),4
590,Sabrina (1995),3
449,Sabrina (1995),2
852,Sabrina (1995),3
447,Sabrina (1995),1
932,Sabrina (1995),5
771,Sabrina (1995),4
860,Sabrina (1995),3
838,Sabrina (1995),4
727,Sabrina (1995),5
487,Sabrina (1995),4
734,Sabrina (1995),4
595,Sabrina (1995),3
872,Sabrina (1995),3
256,Sabrina (1995),5
654,Sabrina (1995),4
716,Sabrina (1995),5
922,Sabrina (1995),3
885,Sabrina (1995),5
892,Sabrina (1995),4
888,Sabrina (1995),4
389,Sabrina (1995),4
891,Sabrina (1995),5
514,Sabrina (1995),4
733,Sabrina (1995),3
569,Sabrina (1995),4
719,Sabrina (1995),3
936,Sabrina (1995),3
881,Sabrina (1995),3
904,Sabrina (1995),5
825,Sabrina (1995),4
935,Sabrina (1995),5
747,Sabrina (1995),4
896,Sabrina (1995),2
768,Sabrina (1995),3
930,Sabrina (1995),4
555,Sabrina (1995),4
184,Sabrina (1995),4
343,Sabrina (1995),3
605,Sabrina (1995),3
477,Sabrina (1995),5
623,Sabrina (1995),4
493,Sabrina (1995),5
939,Sabrina (1995),5
593,Sabrina (1995),3
751,Sabrina (1995),4
943,Sabrina (1995),3
796,Sabrina (1995),5
501,Sabrina (1995),3
304,Sabrina (1995),4
690,Sabrina (1995),3
887,Sabrina (1995),1
291,Just Cause (1995),4
222,Just Cause (1995),4
328,Just Cause (1995),3
293,Just Cause (1995),3
374,Just Cause (1995),5
42,Just Cause (1995),3
311,Just Cause (1995),3
497,Just Cause (1995),3
405,Just Cause (1995),1
276,Just Cause (1995),1
378,Just Cause (1995),3
586,Just Cause (1995),4
256,Just Cause (1995),5
796,Just Cause (1995),4
92,Just Cause (1995),3
554,Just Cause (1995),3
332,Just Cause (1995),4
690,Just Cause (1995),4
727,Just Cause (1995),2
870,Just Cause (1995),2
186,Just Cause (1995),5
896,Just Cause (1995),2
577,Just Cause (1995),4
916,Just Cause (1995),3
655,Just Cause (1995),2
399,Just Cause (1995),3
653,Just Cause (1995),2
788,Just Cause (1995),3
234,"Endless Summer 2, The (1994)",2
87,"Endless Summer 2, The (1994)",3
450,"Endless Summer 2, The (1994)",1
399,"Endless Summer 2, The (1994)",3
405,"Endless Summer 2, The (1994)",1
686,"Endless Summer 2, The (1994)",1
592,"Endless Summer 2, The (1994)",5
932,"Endless Summer 2, The (1994)",3
524,"Endless Summer 2, The (1994)",3
880,"Endless Summer 2, The (1994)",3
119,"Man Without a Face, The (1993)",4
64,"Man Without a Face, The (1993)",3
167,"Man Without a Face, The (1993)",1
38,"Man Without a Face, The (1993)",5
346,"Man Without a Face, The (1993)",3
109,"Man Without a Face, The (1993)",3
224,"Man Without a Face, The (1993)",4
188,"Man Without a Face, The (1993)",5
56,"Man Without a Face, The (1993)",4
347,"Man Without a Face, The (1993)",2
417,"Man Without a Face, The (1993)",3
271,"Man Without a Face, The (1993)",3
373,"Man Without a Face, The (1993)",4
12,"Man Without a Face, The (1993)",4
436,"Man Without a Face, The (1993)",4
5,"Man Without a Face, The (1993)",2
429,"Man Without a Face, The (1993)",3
200,"Man Without a Face, The (1993)",5
495,"Man Without a Face, The (1993)",5
94,"Man Without a Face, The (1993)",3
478,"Man Without a Face, The (1993)",2
593,"Man Without a Face, The (1993)",3
514,"Man Without a Face, The (1993)",4
222,"Man Without a Face, The (1993)",4
521,"Man Without a Face, The (1993)",3
435,"Man Without a Face, The (1993)",3
566,"Man Without a Face, The (1993)",4
618,"Man Without a Face, The (1993)",3
210,"Man Without a Face, The (1993)",3
660,"Man Without a Face, The (1993)",2
484,"Man Without a Face, The (1993)",4
130,"Man Without a Face, The (1993)",4
712,"Man Without a Face, The (1993)",5
454,"Man Without a Face, The (1993)",2
472,"Man Without a Face, The (1993)",4
537,"Man Without a Face, The (1993)",2
719,"Man Without a Face, The (1993)",4
642,"Man Without a Face, The (1993)",4
504,"Man Without a Face, The (1993)",5
128,"Man Without a Face, The (1993)",3
716,"Man Without a Face, The (1993)",2
276,"Man Without a Face, The (1993)",3
378,"Man Without a Face, The (1993)",3
18,"Man Without a Face, The (1993)",3
337,"Man Without a Face, The (1993)",5
487,"Man Without a Face, The (1993)",4
747,"Man Without a Face, The (1993)",3
405,"Man Without a Face, The (1993)",5
280,"Man Without a Face, The (1993)",5
880,"Man Without a Face, The (1993)",3
450,"Man Without a Face, The (1993)",4
763,"Man Without a Face, The (1993)",4
308,"Man Without a Face, The (1993)",4
629,"Man Without a Face, The (1993)",4
881,"Man Without a Face, The (1993)",5
933,"Man Without a Face, The (1993)",3
393,"Man Without a Face, The (1993)",4
843,"Man Without a Face, The (1993)",2
95,"Man Without a Face, The (1993)",3
921,"Man Without a Face, The (1993)",4
815,"Man Without a Face, The (1993)",4
416,"Man Without a Face, The (1993)",5
896,"Man Without a Face, The (1993)",3
59,"Man Without a Face, The (1993)",2
846,"Man Without a Face, The (1993)",2
65,"Man Without a Face, The (1993)",5
311,"Man Without a Face, The (1993)",5
727,"Man Without a Face, The (1993)",4
167,Sabrina (1954),4
10,Sabrina (1954),4
298,Sabrina (1954),3
331,Sabrina (1954),3
90,Sabrina (1954),5
234,Sabrina (1954),3
269,Sabrina (1954),3
41,Sabrina (1954),4
151,Sabrina (1954),5
263,Sabrina (1954),4
119,Sabrina (1954),4
43,Sabrina (1954),4
401,Sabrina (1954),4
338,Sabrina (1954),3
399,Sabrina (1954),3
6,Sabrina (1954),4
308,Sabrina (1954),4
344,Sabrina (1954),4
426,Sabrina (1954),3
385,Sabrina (1954),2
340,Sabrina (1954),4
313,Sabrina (1954),3
18,Sabrina (1954),3
145,Sabrina (1954),3
24,Sabrina (1954),3
312,Sabrina (1954),5
262,Sabrina (1954),5
96,Sabrina (1954),3
280,Sabrina (1954),5
514,Sabrina (1954),3
474,Sabrina (1954),4
707,Sabrina (1954),3
747,Sabrina (1954),5
161,Sabrina (1954),1
767,Sabrina (1954),4
704,Sabrina (1954),4
568,Sabrina (1954),4
84,Sabrina (1954),5
776,Sabrina (1954),4
409,Sabrina (1954),3
536,Sabrina (1954),4
305,Sabrina (1954),5
498,Sabrina (1954),2
499,Sabrina (1954),3
292,Sabrina (1954),4
537,Sabrina (1954),3
698,Sabrina (1954),4
189,Sabrina (1954),5
846,Sabrina (1954),5
798,Sabrina (1954),4
712,Sabrina (1954),4
716,Sabrina (1954),5
488,Sabrina (1954),4
389,Sabrina (1954),4
454,Sabrina (1954),3
342,Sabrina (1954),5
731,Sabrina (1954),4
835,Sabrina (1954),4
751,Sabrina (1954),3
796,Sabrina (1954),5
625,Sabrina (1954),3
932,Sabrina (1954),5
279,Sabrina (1954),4
659,Sabrina (1954),4
299,Die Hard (1988),4
291,Die Hard (1988),5
216,Die Hard (1988),4
58,Die Hard (1988),4
137,Die Hard (1988),5
279,Die Hard (1988),4
217,Die Hard (1988),4
215,Die Hard (1988),4
13,Die Hard (1988),4
251,Die Hard (1988),5
16,Die Hard (1988),5
213,Die Hard (1988),5
158,Die Hard (1988),4
103,Die Hard (1988),4
312,Die Hard (1988),1
55,Die Hard (1988),5
328,Die Hard (1988),4
298,Die Hard (1988),4
293,Die Hard (1988),4
119,Die Hard (1988),4
347,Die Hard (1988),5
280,Die Hard (1988),2
327,Die Hard (1988),4
308,Die Hard (1988),3
94,Die Hard (1988),3
326,Die Hard (1988),5
8,Die Hard (1988),5
222,Die Hard (1988),5
263,Die Hard (1988),4
387,Die Hard (1988),3
77,Die Hard (1988),3
363,Die Hard (1988),4
207,Die Hard (1988),3
292,Die Hard (1988),5
5,Die Hard (1988),3
398,Die Hard (1988),5
102,Die Hard (1988),3
194,Die Hard (1988),4
332,Die Hard (1988),5
230,Die Hard (1988),3
290,Die Hard (1988),3
275,Die Hard (1988),4
92,Die Hard (1988),4
20,Die Hard (1988),2
450,Die Hard (1988),5
429,Die Hard (1988),4
10,Die Hard (1988),4
458,Die Hard (1988),4
407,Die Hard (1988),3
454,Die Hard (1988),4
401,Die Hard (1988),5
60,Die Hard (1988),4
343,Die Hard (1988),4
301,Die Hard (1988),4
483,Die Hard (1988),2
374,Die Hard (1988),5
162,Die Hard (1988),3
117,Die Hard (1988),4
508,Die Hard (1988),3
286,Die Hard (1988),3
416,Die Hard (1988),5
144,Die Hard (1988),4
87,Die Hard (1988),4
394,Die Hard (1988),5
373,Die Hard (1988),3
479,Die Hard (1988),4
385,Die Hard (1988),3
267,Die Hard (1988),5
313,Die Hard (1988),4
437,Die Hard (1988),2
276,Die Hard (1988),5
378,Die Hard (1988),4
124,Die Hard (1988),4
457,Die Hard (1988),5
342,Die Hard (1988),5
425,Die Hard (1988),4
64,Die Hard (1988),3
417,Die Hard (1988),3
379,Die Hard (1988),5
323,Die Hard (1988),4
545,Die Hard (1988),3
498,Die Hard (1988),1
588,Die Hard (1988),3
1,Die Hard (1988),4
95,Die Hard (1988),5
521,Die Hard (1988),3
484,Die Hard (1988),4
627,Die Hard (1988),2
296,Die Hard (1988),4
346,Die Hard (1988),4
393,Die Hard (1988),3
638,Die Hard (1988),5
468,Die Hard (1988),5
606,Die Hard (1988),4
178,Die Hard (1988),4
608,Die Hard (1988),4
352,Die Hard (1988),5
622,Die Hard (1988),5
659,Die Hard (1988),4
421,Die Hard (1988),5
586,Die Hard (1988),4
592,Die Hard (1988),5
23,Die Hard (1988),3
700,Die Hard (1988),4
305,Die Hard (1988),2
551,Die Hard (1988),5
